,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,TEMP,MAX,MIN,DEWP,SLP,STP,WDSP,MXSPD,PRCP,SNDP,Fog,Rain or Drizzle,Snow or Ice Pellets,Hail,Thunder,Tornado or Funnel Cloud,Median age,Immigrants,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density,RH,SLP-STP,MSXPD-WDSP
1445,276881,Norovirus,2017/12/2,2017/12/2,14,OH,Ohio,Allen,,,,,,,,,,,37.9,51.1,26.1,30.0,1022.6,986.4,5.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23178082,6390.79726,45760.12329,6.686913559,0.2042492,259.9347026,72.90500695902904,36.200000000000045,2.4000000000000004
1446,277423,Norovirus,2017/9/11,2017/9/18,27,CO,Colorado,Arapahoe,Douglas,,,,,,,,,,67.11875,84.5375,51.83125,41.55,1011.825,824.18125,6.78125,15.7,0.00375,0.0,0.0,0.5625,0.0,0.0,0.1875,0.0,37.10890411,47177.33219,87298.77397,4.907290628,0.138425514,576.7771765,39.339539075963486,187.64375000000007,8.91875
1447,277427,Norovirus,2017/12/27,2017/12/27,6,WI,Wisconsin,Rock,,,,,,,,,,,-1.0,6.8,-9.4,-9.5,1031.066650390625,1008.8,3.5,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.10219178,7319.463014,50994.76164,5.744675016,0.65790453,224.1744369,66.25250226251482,22.266650390625045,5.4
1448,277029,Norovirus,2017/10/14,2017/10/14,27,PA,Pennsylvania,Centre,,,,,,,,,,,58.95,62.25,55.75,55.95,1007.3499755859375,979.85,1.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.90684932,23072.95616,54847.00548,8.477981541,0.458901549,143.6965814,89.77378832819585,27.499975585937477,4.9
1449,277031,Norovirus,2017/12/9,2017/12/9,26,FL,Florida,Brevard,,,,,,,,,,,64.7,81.9,53.33333333,59.86,1011.92,1011.4,13.01666667,18.85,0.32,0.0,0.0,0.833333333,0.0,0.0,0.166666667,0.0,47.0060274,33779.27945,50011.76438,6.694650898,0.313454077,552.4831684,84.33322191260669,0.5199999999999818,5.833333330000002
1450,277055,Norovirus,2017/11/11,2017/11/11,5,FL,Florida,Lee,,,,,,,,,,,73.56666667,83.76666667,65.56666667,64.35,1018.233333,1017.45,9.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36849315,48915.87671,50617.67123,7.010913338,0.48594128,871.3712407,72.96122744788241,0.7833329999999705,5.1
1451,277058,Norovirus,2017/12/6,2017/12/7,13,WI,Wisconsin,Milwaukee,,,,,,,,,,,24.93333333,35.95,21.2,8.75,1016.15,989.25,13.23333333,18.31666667,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,34.32013699,40400.82329,45365.09452,6.396412571,0.29705758,3957.712998,49.541733151643086,26.899999999999977,5.083333339999999
1452,277067,Norovirus,2017/12/11,2018/1/10,45,NC,North Carolina,Forsyth,,,,,,,,,,,35.38064516,48.41612903,24.17419355,19.03225806,1022.464516,986.6451613,4.448387097,9.741935484,0.018709677,0.0,0.096774194,0.161290323,0.0,0.0,0.0,0.0,38.1,23133.22625,47553.48741,5.815768395,0.24152367,899.0898533,50.90692525478669,35.81935469999996,5.293548387
1453,277081,Norovirus,2017/12/14,2017/12/16,18,MN,Minnesota,Hennepin,,,,,,,,,,,23.68888889,27.98888889,18.8,18.44444444,1013.677778,980.3111111,5.111111111,11.25555556,0.011111111,0.666666667,0.0,0.0,0.888888889,0.0,0.0,0.0,36.20438356,83708.72329,68127.73973,5.506762331,0.185242274,2185.632624,80.01614816818292,33.36666690000004,6.144444449
1454,277082,Norovirus,2017/10/28,2017/10/28,10,GA,Georgia,Hall,,,,,,,,,,,56.4,71.1,44.1,51.7,1012.7,966.9,5.4,12.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.83506849,11007.13151,52554.27397,4.536424239,0.92941323,486.0223054,84.23376124329161,45.80000000000007,6.6
1455,277098,Norovirus,2017/4/10,2017/4/10,31,CA,California,Santa Clara,,,,,,,,,,,54.7,68.225,40.05,41.1,1022.7,1018.175,4.725,12.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.94520548,114780.9178,105230.0411,4.767368565,0.419538366,1475.898099,60.023571034749914,4.525000000000091,7.450000000000001
1456,277099,Norovirus,2017/2/17,2017/2/19,29,CA,California,Los Angeles,,,,,,,,,,,53.45315904,60.06350763,48.9745098,48.54129902,1005.460592,969.5708333,8.099019608,18.79041394,0.674443008,0.0,0.152505447,0.706971678,0.0,0.0,0.0,0.0,35.97315068,287802.9288,60603.80274,5.79027385,0.335537138,2488.787753,83.37954145619887,35.889758700000016,10.691394332
1457,277177,Norovirus,2017/12/17,2017/12/21,19,NC,North Carolina,Nash,,,,,,,,,,,46.4,61.6,30.66,40.12,1019.6,1013.86,2.66,6.78,0.078,0.0,0.2,0.6,0.0,0.0,0.0,0.0,41.20657534,6748.739726,43882.34521,4.990667555,1.174475522,174.6386115,78.61064502538996,5.740000000000009,4.12
1458,277189,Norovirus,2017/8/8,2017/8/11,29,WA,Washington,King,,,,,,,,,,,70.7625,85.95625,60.0,59.84166667,1014.1,1007.891667,3.54375,8.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,145066.3342,80675.72192,5.595494315,0.297306967,990.1413939,68.42083697382353,6.208333000000039,4.55
1459,277192,Norovirus,2017/12/21,2017/12/22,14,NC,North Carolina,Orange,,,,,,,,,,,45.65,58.95,35.05,37.45,1022.05,1002.55,1.75,6.05,0.1675,0.0,0.25,0.25,0.0,0.0,0.0,0.0,33.61561644,19171.1,61244.31233,5.67900353,0.268818212,351.4403079,72.85383654801865,19.5,4.3
1460,277195,Norovirus,2017/12/19,2017/12/19,11,TN,Tennessee,Rhea,,,,,,,,,,,48.19,59.63,37.96,22.49,1026.5,997.0,2.35,7.99,0.01,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.31315068,2488.008219,38388.30411,6.349370344,1.264415651,102.9284004,35.97858848895987,29.5,5.640000000000001
1461,277197,Norovirus,2017/12/18,2017/12/19,13,WI,Wisconsin,Dunn,,,,,,,,,,,32.9,38.5,28.35,27.35,1012.80712890625,977.85,7.85,14.95,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,34.48972603,5324.910959,51883.50685,6.601432261,1.956089221,52.16382151,79.77146208336721,34.95712890624998,7.1
1462,277219,Norovirus,2017/12/15,2017/12/20,7,WI,Wisconsin,Manitowoc,,,,,,,,,,,27.21666667,32.85,21.16666667,20.91666667,1016.383333,990.45,7.533333333,14.01666667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,44.40369863,2368.668493,49666.26027,5.442769431,1.707836487,136.0758824,76.79697227202458,25.933332999999948,6.4833333369999995
1463,277239,Norovirus,2017/11/11,2017/11/12,26,IL,Illinois,Whiteside,,,,,,,,,,,33.5,38.45,25.55,25.5,1028.2,1002.55,5.05,7.45,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,42.81356164,2083.546575,49533.16712,5.728971721,0.918026746,83.46361029,72.12675488237869,25.65000000000009,2.4000000000000004
1464,277242,Norovirus,2017/12/23,2017/12/25,7,MN,Minnesota,Hennepin,,,,,,,,,,,12.75555556,22.22222222,6.455555556,2.788888889,1023.511111,989.5,8.844444444,14.45555556,0.001111111,0.4,0.0,0.0,0.666666667,0.0,0.0,0.0,36.20191781,83703.81644,68049.69863,5.509796488,0.185686743,2184.942325,63.62878896624745,34.01111100000003,5.611111116
1465,277253,Norovirus,2017/12/18,2017/12/19,11,NY,New York,Queens,,,,,,,,,,,42.88333333,50.31666667,35.1,33.45,1016.316667,1015.25,7.8,13.31666667,0.006666667,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,37.91369863,88407.34247,59835.05479,7.059933401,0.085501346,21293.77465,69.06896359097502,1.0666670000000522,5.51666667
1466,277282,Norovirus,2017/12/23,2017/12/23,8,VA,Virginia,Fredericksburg,,,,,,,,,,,53.4,65.0,43.31,47.69,1014.01,1003.11,6.73,18.83,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.50876712,5704.375342,54051.84658,7.64066487,0.007325687,2668.50391,80.91802287025962,10.899999999999977,12.099999999999998
1467,277283,Norovirus,2017/12/16,2017/12/17,6,MN,Minnesota,Hennepin,,,,,,,,,,,26.05,29.76666667,21.33333333,21.68333333,1014.466667,981.4166667,3.8,7.366666667,0.013333333,0.666666667,0.0,0.0,0.666666667,0.0,0.0,0.0,36.2039726,83707.90548,68114.73288,5.507268024,0.185316352,2185.517574,83.26377124187503,33.05000030000008,3.566666667
1468,277286,Norovirus,2017/12/17,2017/12/17,53,CT,Connecticut,Fairfield,,,,,,,,,,,28.33333333,35.1,16.8,16.85,1024.133333,1015.3,3.0,7.333333333,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,39.91150685,42875.12055,86789.01918,4.493521582,0.17214232,1507.20449,61.58955808847547,8.833333000000039,4.333333333
1469,277287,Norovirus,2017/12/18,2017/12/18,8,CT,Connecticut,Hartford,,,,,,,,,,,29.0,34.0,12.45,15.5,1020.8,1016.75,0.9,5.1,0.0,0.6,0.0,0.0,0.5,0.0,0.0,0.0,40.20712329,39137.50685,68094.99178,4.399646496,0.139961633,1218.555556,56.50910796440173,4.0499999999999545,4.199999999999999
1470,277295,Norovirus,2017/12/25,2017/12/25,8,MN,Minnesota,Hennepin,,,,,,,,,,,2.366666667,18.3,-4.233333333,-7.1,1025.633333,991.3666667,10.53333333,16.33333333,0.003333333,0.4,0.0,0.0,1.0,0.0,0.0,0.0,36.20164384,83703.27123,68041.0274,5.510133617,0.185736129,2184.865626,63.645962142835266,34.2666663,5.799999999999999
1471,277312,Norovirus,2017/12/23,2017/12/23,17,SC,South Carolina,Lexington,,,,,,,,,,,59.75,73.65,51.45,54.8,1017.7,1010.0,7.25,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.80219178,18648.13151,55457.36986,4.847309607,0.383213885,397.46656,83.68267991148413,7.7000000000000455,9.25
1472,277338,Norovirus,2017/12/15,2017/12/19,25,OR,Oregon,Washington,,,,,,,,,,,40.2,46.44,32.82,37.22,1021.88,1013.5,3.14,9.06,0.012,0.0,0.4,1.0,0.0,0.0,0.0,0.0,36.20767123,43859.41918,69907.54795,5.270172246,1.038600776,779.3024278,88.99417293186916,8.379999999999995,5.92
1473,277380,Norovirus,2017/12/30,2017/12/30,10,OH,Ohio,Franklin,,,,,,,,,,,16.675,20.15,8.725,12.425,1022.6,990.275,6.85,16.675,0.1,0.975,0.0,0.0,1.0,0.0,0.0,0.0,33.90027397,78016.51507,54043.25205,6.031319863,0.08311397,2315.294538,82.990135938296,32.325000000000045,9.825000000000001
1474,277384,Norovirus,2018/1/1,2018/1/8,10,MN,Minnesota,Hennepin,,,,,,,,,,,4.366666667,14.2875,-3.541666667,-4.3625,1029.033333,994.0875,6.779166667,12.55,0.0,0.804166667,0.0,0.0,0.208333333,0.0,0.0,0.0,36.39876712,84238.7589,74076.51918,5.365469166,0.193512477,2231.517725,66.25538219818722,34.94583300000011,5.770833333000001
1475,277495,Norovirus,2017/12/29,2017/12/29,5,OR,Oregon,Lincoln,,,,,,,,,,,50.9,52.6,47.5,50.2,1017.0,1012.1,18.55,27.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,50.70109589,3475.126027,41313.89315,10.97440016,3.055953143,47.65241661,97.4378733672172,4.899999999999977,8.45
1476,277509,Norovirus,2018/1/4,2018/1/4,12,MN,Minnesota,Hennepin,,,,,,,,,,,-0.866666667,6.6,-4.3,-10.1,1031.066667,996.2666667,4.1,7.633333333,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,36.39890411,84239.23014,74080.5726,5.365436385,0.193547853,2231.544239,63.905785105694356,34.80000030000008,3.5333333330000007
1477,277646,Norovirus,2017/12/2,2017/12/2,20,IL,Illinois,La Salle,,,,,,,,,,,39.17,55.91,27.97,17.79,1023.4,995.3,2.93,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,5238.030137,51923.07123,6.43976024,0.850142348,98.55584395,41.565114018168906,28.100000000000023,3.6699999999999995
1478,277543,Norovirus,2018/1/5,2018/1/5,7,NY,New York,Kings,,,,,,,,,,,16.33333333,28.06666667,10.03333333,1.7,1005.666667,1004.55,22.8,28.3,0.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.09589041,97372.0274,55970.71233,5.387236228,0.074783781,36729.98979,51.69379601759071,1.1166670000000067,5.5
1479,277559,Norovirus,2017/7/16,2017/7/17,9,WA,Washington,Yakima,,,,,,,,,,,72.45,91.5,54.5,40.4,1017.05,979.2,6.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64589041,8457.554795,46512.26027,3.954399996,13.7835767,57.72580543,31.37497492897406,37.84999999999991,8.0
1480,277603,Norovirus,2017/10/28,2017/10/28,8,CA,California,Orange,,,,,,,,,,,66.66666667,81.93333333,57.5,59.1,1011.366667,1009.266667,2.333333333,6.333333333,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,37.33506849,137040.5808,78794.81918,5.832283726,0.34862611,3967.200828,76.66704630375793,2.1000000000000227,3.9999999999999996
1481,277606,Norovirus,2017/5/29,2017/5/29,9,CA,California,San Diego,,,,,,,,,,,62.53125,70.99375,52.85,55.88571429,1014.235714,996.2692308,4.38125,8.51875,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,35.35917808,157602.5589,68931.03836,6.464480158,0.561599867,777.651537,78.88856420984854,17.966483200000084,4.137500000000001
1482,277621,Norovirus,2017/5/12,2017/5/12,27,CA,California,Los Angeles,,,,,,,,,,,63.02222222,73.32222222,54.12222222,50.65882353,1015.664286,981.16875,7.227777778,14.12222222,0.0,0.0,0.166666667,0.055555556,0.0,0.0,0.0,0.0,35.92767123,288166.9918,59907.28493,5.771380546,0.336605134,2486.066134,64.02784111927443,34.4955359999999,6.894444441999999
1483,277629,Norovirus,2017/4/30,2017/5/1,15,CA,California,Monterey,,,,,,,,,,,60.25,76.525,45.25,47.7,1019.75,1013.3,5.25,11.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,33.8339726,25438.93151,62469.87671,5.943536107,13.25837041,131.7406827,63.23137467178446,6.4500000000000455,6.0
1484,277716,Norovirus,2018/1/11,2018/1/21,166,MI,Michigan,Kent,,,,,,,,,,,26.18181818,34.09090909,17.60909091,19.11818182,1021.463636,990.8090909,10.39090909,15.9,0.067272727,1.836363636,0.090909091,0.272727273,0.545454545,0.0,0.0,0.0,35.09561644,35920.13699,60217.34521,5.770492728,0.934941238,759.0099721,74.22884301997092,30.65454509999995,5.509090910000001
1485,277796,Norovirus,2018/1/15,2018/1/15,6,VA,Virginia,Fairfax,,,,,,,,,,,20.95,31.8,12.35,9.3,1036.1,1028.3,3.1,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,89859.80822,120984.3151,4.787688672,0.065290678,2924.690715,60.06471152998797,7.7999999999999545,4.35
1486,277949,Norovirus,2018/1/12,2018/1/12,7,MN,Minnesota,Hennepin,,,,,,,,,,,-1.966666667,8.4,-10.93333333,-12.36666667,1031.2,996.7,9.9,16.63333333,0.076666667,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,36.39671233,84231.69041,74015.71781,5.365960885,0.192981844,2231.120009,60.12561811198035,34.5,6.733333329999999
1487,277837,Norovirus,2017/12/8,2017/12/10,18,CO,Colorado,Boulder,,,,,,,,,,,38.84444444,53.71111111,27.68888889,7.166666667,1014.5999755859375,848.4833333,3.216666667,10.13333333,0.002222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01205479,35481.71781,72486.14795,6.893425352,0.230475505,432.5146056,26.28834942604332,166.11664228593747,6.916666662999999
1488,277925,Norovirus,2018/1/13,2018/1/13,11,CT,Connecticut,Fairfield,,,,,,,,,,,42.76666667,56.76666667,25.63333333,36.8,1007.266667,997.4,10.23333333,18.33333333,0.65,1.033333333,0.666666667,0.666666667,0.333333333,0.0,0.0,0.0,40.29643836,43479.9589,92855.16986,4.596647645,0.126346518,1511.392624,79.26935132539145,9.866667000000007,8.099999999999998
1489,277987,Norovirus,2018/1/19,2018/1/27,8,OH,Ohio,Franklin,,,,,,,,,,,38.15,46.85,29.93888889,30.56111111,1020.45,989.3416667,8.066666667,14.075,0.033611111,0.175,0.138888889,0.527777778,0.25,0.0,0.111111111,0.0,34.0,76975.23836,58608.05753,5.935455894,0.092042928,2393.802332,73.86036534320564,31.108333300000027,6.0083333329999995
1490,277988,Norovirus,2018/1/27,2018/1/27,10,MN,Minnesota,Olmsted,,,,,,,,,,,31.76666667,42.4,24.1,25.16666667,1016.8,970.85,10.8,20.33333333,0.0,2.633333333,0.0,0.0,0.333333333,0.0,0.0,0.0,37.19260274,10238.32055,74691.88767,5.174349536,0.49910647,234.1209425,76.27143735107613,45.94999999999993,9.533333329999998
1491,278287,Norovirus,2017/12/10,2017/12/10,5,MD,Maryland,Anne Arundel,,,,,,,,,,,32.6,38.91666667,28.05,26.78,1014.44,1011.1,3.9,11.14,0.052,0.2,0.0,0.0,0.5,0.0,0.0,0.0,38.31150685,34056.90411,92066.66849,4.797631577,0.111025081,1349.76329,78.8608744197279,3.340000000000032,7.24
1492,278288,Norovirus,2017/7/29,2017/7/29,10,MD,Maryland,Baltimore City,,,,,,,,,,,72.6,76.3,70.25,65.5,1007.0,1006.7,9.9,14.0,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.82739726,39952.75342,45272.26027,5.461195368,0.066333571,7666.033016,78.44760765485942,0.2999999999999545,4.1
1493,278294,Norovirus,2018/2/8,2018/2/8,10,FL,Florida,Leon,,,,,,,,,,,62.3,75.0,53.1,51.6,1025.4,1022.5,6.3,13.0,0.63,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.67863014,30966.4274,51066.36986,7.352634575,0.190663141,431.679762,68.00005898965435,2.900000000000091,6.7
1494,278013,Norovirus,2018/1/25,2018/1/25,5,VA,Virginia,Henrico,,,,,,,,,,,39.1,55.0,26.1,23.1,1028.7,1022.1,5.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.48630137,25091.52055,68426.45205,4.640301641,0.056308384,1392.959068,52.268722085949406,6.600000000000023,6.1
1495,278032,Norovirus,2018/1/28,2018/1/28,6,MN,Minnesota,Hennepin,,,,,,,,,,,18.96666667,29.4,15.4,9.1,1030.3,996.8666667,6.733333333,10.6,0.0,1.033333333,0.0,0.0,0.666666667,0.0,0.0,0.0,36.39232877,84216.61096,73886.00822,5.367009886,0.191849827,2230.27155,64.79148733364165,33.43333329999996,3.8666666669999996
1496,278054,Norovirus,2017/11/11,2017/11/11,13,WA,Washington,King,,,,,,,,,,,45.5,52.275,39.475,41.66666667,1015.875,1009.533333,2.575,7.7,0.0025,0.0,0.0,0.75,0.0,0.0,0.0,0.0,37.2,143777.3151,79453.56164,5.597766674,0.301317695,985.4712558,86.3569631236157,6.3416670000000295,5.125
1497,278055,Norovirus,2017/12/4,2017/12/4,69,WA,Washington,King,,,,,,,,,,,39.5,45.7,34.95,37.1,1032.5,1026.366667,1.7,5.775,0.0125,0.0,0.75,0.0,0.0,0.0,0.0,0.0,37.2,143460.2301,79152.92329,5.59832565,0.302304291,984.3224518,91.02076438191177,6.133332999999993,4.075
1498,278056,Norovirus,2017/12/22,2017/12/24,25,WA,Washington,King,,,,,,,,,,,36.49166667,40.88333333,30.33333333,27.1,1027.45,1020.833333,4.808333333,9.4,0.014166667,0.0,0.0,0.25,0.25,0.0,0.0,0.0,37.2,143198.2904,78904.56986,5.598787413,0.303119305,983.3734398,68.4210313243531,6.616667000000007,4.591666667
1499,278110,Norovirus,2017/12/28,2018/1/9,449,WA,Washington,Pierce,,,,,,,,,,,41.26615385,47.81384615,36.50923077,40.18589744,1019.089103,1004.914744,2.507692308,9.102564103,0.204576923,0.0,0.307692308,0.646153846,0.0,0.0,0.0,0.0,36.0682824,64062.94057,65864.00906,5.492914097,0.447480886,509.9856728,95.89871445781668,14.174358999999981,6.594871795
1500,278111,Norovirus,2018/1/13,2018/1/16,10,WA,Washington,King,,,,,,,,,,,49.45,59.6125,43.13125,44.25,1022.2375,1015.966667,4.63125,10.70625,0.041875,0.0,0.0625,0.375,0.0,0.0,0.0,0.0,37.1039726,155967.3589,89185.72192,5.485885173,0.27807639,1021.693372,82.19685981749387,6.270832999999925,6.075000000000001
1501,278161,Norovirus,2017/10/20,2017/10/22,18,WA,Washington,King,,,,,,,,,,,51.55833333,56.25,46.24166667,47.18888889,1009.525,1002.644444,8.291666667,14.14166667,0.400833333,0.0,0.0,0.75,0.0,0.0,0.0,0.0,37.2,144066.8274,79728.05753,5.597256304,0.30041689,986.5201638,84.96972697802391,6.880555999999956,5.850000003
1502,278165,Norovirus,2017/3/28,2017/4/4,8,CO,Colorado,Alamosa,,,,,,,,,,,39.1375,57.125,25.15,27.0375,1008.725,764.45,8.1875,20.8875,0.07625,0.15,0.25,0.375,0.375,0.0,0.0,0.0,30.27520548,2140.984932,35340.57534,10.34253882,2.353974859,22.62119944,61.50671828080535,244.27499999999998,12.7
1503,278173,Norovirus,2018/1/28,2018/1/28,21,MI,Michigan,Macomb,,,,,,,,,,,35.35,47.45,27.95,26.6,1024.95,1002.8,5.2,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.81534247,38764.01096,60290.25205,6.163027813,0.099179284,1811.995749,70.12311519121504,22.15000000000009,6.749999999999999
1504,278186,Norovirus,2018/2/1,2018/2/1,11,FL,Florida,Orange,,,,,,,,,,,60.1,74.45,45.05,49.3,1023.75,1019.6,3.25,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.88246575,113725.7315,54093.99178,7.790623983,0.185956076,1459.413702,67.49173454595403,4.149999999999977,5.699999999999999
1505,278199,Norovirus,2017/12/22,2017/12/31,52,CO,Colorado,Boulder,,,,,,,,,,,23.40333333,33.74666667,14.21,11.57,1023.7000122070312,842.11,4.295,15.065,0.198,0.0,0.066666667,0.0,0.366666667,0.0,0.0,0.0,36.00246575,35401.60137,72323.75753,6.901204108,0.230355366,432.3283805,59.93726000686013,181.59001220703124,10.77
1506,278207,Norovirus,2018/2/3,2018/2/4,9,WI,Wisconsin,Door,,,,,,,,,,,11.475,17.425,7.4,5.05,1018.35,990.3,4.875,17.0,0.01,0.0,0.25,0.0,0.5,0.0,0.0,0.0,52.39054795,1590.084932,58117.52466,5.638370263,1.033721821,56.93053256,74.77282005060621,28.050000000000068,12.125
1507,278227,Norovirus,2018/1/31,2018/1/31,9,CT,Connecticut,Hartford,,,,,,,,,,,23.9,36.5,16.55,8.5,1021.0,1017.2,7.75,14.95,0.01,0.0,0.0,0.0,0.5,0.0,0.0,0.0,40.4,38800.05479,72118.43836,4.307793268,0.106427658,1217.464578,51.14948545892868,3.7999999999999545,7.199999999999999
1508,278267,Norovirus,2018/2/1,2018/2/3,45,FL,Florida,Sumter,,,,,,,,,,,59.0,72.2,48.2,49.7,1019.4249877929688,1017.2,0.15,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.94575342,10025.49863,55186.68219,5.201423024,0.467196176,220.5313394,71.24305388437324,2.2249877929687045,8.75
1509,278729,Norovirus,2017/3/18,2017/3/18,8,CA,California,Los Angeles,,,,,,,,,,,63.67058824,75.17058824,52.02941176,47.25625,1017.276923,981.02,4.758823529,9.911764706,0.0,0.0,0.117647059,0.0,0.0,0.0,0.0,0.0,35.95780822,287925.7452,60368.83288,5.783900205,0.335897426,2487.869616,55.12085856438295,36.25692300000003,5.152941177
1510,278732,Norovirus,2017/4/18,2017/4/20,79,CA,California,San Diego,,,,,,,,,,,63.04375,72.41666667,53.98333333,55.9452381,1019.021429,1000.961538,5.6375,12.125,0.001458333,0.0,0.208333333,0.229166667,0.0,0.0,0.0,0.0,35.37013699,158067.1068,69375.86027,6.483003217,0.55603204,778.441132,77.64823789079884,18.059890999999993,6.4875
1511,278733,Norovirus,2017/8/20,2017/8/20,6,CA,California,San Diego,,,,,,,,,,,68.86,77.54666667,63.62,58.74285714,1013.792857,995.9615385,4.364285714,10.31428571,0.0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,35.33643836,156638.6219,68008.03288,6.426044811,0.573153108,776.0131272,70.19750044414359,17.831318500000066,5.949999996
1512,278885,Norovirus,2017/11/19,2017/11/19,18,NJ,New Jersey,Middlesex,,,,,,,,,,,49.83,57.1,44.3,27.32,999.33,990.4,7.41,21.49,0.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.9230137,41004.0411,80994.12055,4.206930631,0.069007506,2694.8869,41.40021694282686,8.930000000000064,14.079999999999998
1513,279025,Norovirus,2018/3/15,2018/3/15,17,MI,Michigan,Oakland,,,,,,,,,,,32.9,36.95,25.3,18.95,1006.8,975.8,9.15,18.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.92027397,69924.20548,75775.13151,5.03242919,0.108511569,1439.529066,56.014003054172626,31.0,8.950000000000001
1514,278314,Norovirus,2017/2/26,2017/2/26,7,MD,Maryland,Cecil,,,,,,,,,,,41.4,51.4,36.1,34.349998474121094,1014.6,1013.5142822265625,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.28438356,5449.320548,70113.40822,5.175884004,0.44449895,295.6605088,75.81109564592275,1.0857177734375227,9.0
1515,278316,Norovirus,2017/10/1,2017/10/1,5,CO,Colorado,Pueblo,,,,,,,,,,,57.9,81.0,42.1,43.8,1007.3,849.8,5.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,8825.564384,42096.23562,6.576651991,0.616519967,68.08586029,59.31904267916694,157.5,11.500000000000002
1516,278386,Norovirus,2018/1/29,2018/2/10,8,SC,South Carolina,Fairfield,,,,,,,,,,,46.24615385,57.2,38.64615385,36.12307692,1018.8562622070312,1001.9,5.092307692,11.26923077,0.0,0.0,0.230769231,0.384615385,0.0,0.0,0.0,0.0,46.30410959,486.4794521,36222.75342,7.487775117,0.686015925,33.1161609,67.5931424533138,16.956262207031273,6.176923078
1517,278391,Norovirus,2018/2/10,2018/2/10,5,TN,Tennessee,Davidson,,,,,,,,,,,54.8,58.1,50.0,48.95,1017.2,994.7,3.85,9.9,0.345,0.0,0.0,0.5,0.0,0.0,0.0,0.0,34.3,55026.46575,56160.12877,6.860143695,0.108112472,1355.826613,80.60266143675292,22.5,6.050000000000001
1518,278398,Norovirus,2018/2/19,2018/2/20,10,MN,Minnesota,Douglas,,,,,,,,,,,12.2,16.95,8.05,6.35,1017.05,962.65,13.3,18.55,0.03,0.0,0.5,0.0,1.0,0.0,0.0,0.0,44.12767123,2208.69726,60398.04247,4.636955436,0.651891993,58.3082267,76.84543942991556,54.39999999999998,5.25
1519,278448,Norovirus,2018/1/17,2018/1/22,36,RI,Rhode Island,Kent,,,,,,,,,,,34.26666667,43.71666667,22.95,26.28333333,1017.866667,1015.733333,5.933333333,11.65,0.03,0.2,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,43.79465753,8806.886301,70160.1726,6.532804621,0.128594858,972.3436013,72.26145984923852,2.1333339999999907,5.716666667
